,4_ExactMolWt,5_Chi0n,6_Chi0n,5_Chi0v,4_FractionCSP3,5_FractionCSP3,6_FractionCSP3,5_HeavyAtomCount,4_HeavyAtomMolWt,5_HeavyAtomMolWt,6_HeavyAtomMolWt,5_LabuteASA,2_MolLogP,4_MolLogP,5_NumHAcceptors,6_NumHDonors,5_NumRotatableBonds,4_TPSA,5_TPSA,6_TPSA,OUTPUT
4270,357.2204979,34.11465457,14.80092304,45.38064089,0.208333333,0.058823529,0.142857143,64,330.285,968.628,364.293,452.2529366,-0.0053,4.8173,20,2,11,18.84,389.2,83.83,
4271,357.2204979,34.11465457,21.63571365,45.38064089,0.208333333,0.058823529,0.2,64,330.285,968.628,479.825,452.2529366,-0.0053,4.8173,20,0,11,18.84,389.2,47.97,
4272,357.2204979,34.11465457,16.76984402,45.38064089,0.208333333,0.058823529,0.208333333,64,330.285,968.628,330.285,452.2529366,-0.0053,4.8173,20,0,11,18.84,389.2,18.84,
4273,357.2204979,34.11465457,12.73011839,45.38064089,0.208333333,0.058823529,0.235294118,64,330.285,968.628,278.206,452.2529366,-0.0053,4.8173,20,1,11,18.84,389.2,65.26,
4274,357.2204979,34.11465457,6.724990191,45.38064089,0.208333333,0.058823529,0.333333333,64,330.285,968.628,173.558,452.2529366,-0.0053,4.8173,20,0,11,18.84,389.2,29.96,
4275,357.2204979,34.11465457,19.76006718,45.38064089,0.208333333,0.058823529,0.285714286,64,330.285,968.628,412.319,452.2529366,-0.0053,4.8173,20,1,11,18.84,389.2,56.69,
4276,357.2204979,34.11465457,7.058709813,45.38064089,0.208333333,0.058823529,0,64,330.285,968.628,184.106,452.2529366,-0.0053,4.8173,20,1,11,18.84,389.2,67.51,
4277,357.2204979,34.11465457,34.11465457,45.38064089,0.208333333,0.058823529,0.058823529,64,330.285,968.628,968.628,452.2529366,-0.0053,4.8173,20,4,11,18.84,389.2,389.2,
4278,357.2204979,34.11465457,35.78682347,45.38064089,0.208333333,0.058823529,0,64,330.285,968.628,1006.704,452.2529366,-0.0053,4.8173,20,2,11,18.84,389.2,349.21,
4279,357.2204979,34.11465457,16.63970734,45.38064089,0.208333333,0.058823529,0.142857143,64,330.285,968.628,364.287,452.2529366,-0.0053,4.8173,20,4,11,18.84,389.2,153.52,
4280,357.2204979,35.78682347,14.80092304,47.05280979,0.208333333,0,0.142857143,68,330.285,1006.704,364.293,474.9719444,-0.0053,4.8173,20,2,10,18.84,349.21,83.83,
4281,357.2204979,35.78682347,21.63571365,47.05280979,0.208333333,0,0.2,68,330.285,1006.704,479.825,474.9719444,-0.0053,4.8173,20,0,10,18.84,349.21,47.97,
4282,357.2204979,35.78682347,16.76984402,47.05280979,0.208333333,0,0.208333333,68,330.285,1006.704,330.285,474.9719444,-0.0053,4.8173,20,0,10,18.84,349.21,18.84,
4283,357.2204979,35.78682347,12.73011839,47.05280979,0.208333333,0,0.235294118,68,330.285,1006.704,278.206,474.9719444,-0.0053,4.8173,20,1,10,18.84,349.21,65.26,
4284,357.2204979,35.78682347,6.724990191,47.05280979,0.208333333,0,0.333333333,68,330.285,1006.704,173.558,474.9719444,-0.0053,4.8173,20,0,10,18.84,349.21,29.96,
4285,357.2204979,35.78682347,19.76006718,47.05280979,0.208333333,0,0.285714286,68,330.285,1006.704,412.319,474.9719444,-0.0053,4.8173,20,1,10,18.84,349.21,56.69,
4286,357.2204979,35.78682347,7.058709813,47.05280979,0.208333333,0,0,68,330.285,1006.704,184.106,474.9719444,-0.0053,4.8173,20,1,10,18.84,349.21,67.51,
4287,357.2204979,35.78682347,34.11465457,47.05280979,0.208333333,0,0.058823529,68,330.285,1006.704,968.628,474.9719444,-0.0053,4.8173,20,4,10,18.84,349.21,389.2,
4288,357.2204979,35.78682347,35.78682347,47.05280979,0.208333333,0,0,68,330.285,1006.704,1006.704,474.9719444,-0.0053,4.8173,20,2,10,18.84,349.21,349.21,
4289,357.2204979,35.78682347,16.63970734,47.05280979,0.208333333,0,0.142857143,68,330.285,1006.704,364.287,474.9719444,-0.0053,4.8173,20,4,10,18.84,349.21,153.52,
4290,357.2204979,16.63970734,14.80092304,16.63970734,0.208333333,0.142857143,0.142857143,29,330.285,364.287,364.293,168.8935364,-0.0053,4.8173,8,2,4,18.84,153.52,83.83,
4291,357.2204979,16.63970734,21.63571365,16.63970734,0.208333333,0.142857143,0.2,29,330.285,364.287,479.825,168.8935364,-0.0053,4.8173,8,0,4,18.84,153.52,47.97,
4292,357.2204979,16.63970734,16.76984402,16.63970734,0.208333333,0.142857143,0.208333333,29,330.285,364.287,330.285,168.8935364,-0.0053,4.8173,8,0,4,18.84,153.52,18.84,
4293,357.2204979,16.63970734,12.73011839,16.63970734,0.208333333,0.142857143,0.235294118,29,330.285,364.287,278.206,168.8935364,-0.0053,4.8173,8,1,4,18.84,153.52,65.26,
4294,357.2204979,16.63970734,6.724990191,16.63970734,0.208333333,0.142857143,0.333333333,29,330.285,364.287,173.558,168.8935364,-0.0053,4.8173,8,0,4,18.84,153.52,29.96,
4295,357.2204979,16.63970734,19.76006718,16.63970734,0.208333333,0.142857143,0.285714286,29,330.285,364.287,412.319,168.8935364,-0.0053,4.8173,8,1,4,18.84,153.52,56.69,
4296,357.2204979,16.63970734,7.058709813,16.63970734,0.208333333,0.142857143,0,29,330.285,364.287,184.106,168.8935364,-0.0053,4.8173,8,1,4,18.84,153.52,67.51,
4297,357.2204979,16.63970734,34.11465457,16.63970734,0.208333333,0.142857143,0.058823529,29,330.285,364.287,968.628,168.8935364,-0.0053,4.8173,8,4,4,18.84,153.52,389.2,
4298,357.2204979,16.63970734,35.78682347,16.63970734,0.208333333,0.142857143,0,29,330.285,364.287,1006.704,168.8935364,-0.0053,4.8173,8,2,4,18.84,153.52,349.21,
4299,357.2204979,16.63970734,16.63970734,16.63970734,0.208333333,0.142857143,0.142857143,29,330.285,364.287,364.287,168.8935364,-0.0053,4.8173,8,4,4,18.84,153.52,153.52,
4300,297.1477268,14.80092304,14.80092304,15.61741963,0.235294118,0.142857143,0.142857143,27,278.206,364.293,364.293,157.1710017,-0.0053,4.6464,5,2,2,65.26,83.83,83.83,
4301,297.1477268,14.80092304,21.63571365,15.61741963,0.235294118,0.142857143,0.2,27,278.206,364.293,479.825,157.1710017,-0.0053,4.6464,5,0,2,65.26,83.83,47.97,
4302,297.1477268,14.80092304,16.76984402,15.61741963,0.235294118,0.142857143,0.208333333,27,278.206,364.293,330.285,157.1710017,-0.0053,4.6464,5,0,2,65.26,83.83,18.84,
4303,297.1477268,14.80092304,12.73011839,15.61741963,0.235294118,0.142857143,0.235294118,27,278.206,364.293,278.206,157.1710017,-0.0053,4.6464,5,1,2,65.26,83.83,65.26,
4304,297.1477268,14.80092304,6.724990191,15.61741963,0.235294118,0.142857143,0.333333333,27,278.206,364.293,173.558,157.1710017,-0.0053,4.6464,5,0,2,65.26,83.83,29.96,
4305,297.1477268,14.80092304,19.76006718,15.61741963,0.235294118,0.142857143,0.285714286,27,278.206,364.293,412.319,157.1710017,-0.0053,4.6464,5,1,2,65.26,83.83,56.69,
4306,297.1477268,14.80092304,7.058709813,15.61741963,0.235294118,0.142857143,0,27,278.206,364.293,184.106,157.1710017,-0.0053,4.6464,5,1,2,65.26,83.83,67.51,
4307,297.1477268,14.80092304,34.11465457,15.61741963,0.235294118,0.142857143,0.058823529,27,278.206,364.293,968.628,157.1710017,-0.0053,4.6464,5,4,2,65.26,83.83,389.2,
4308,297.1477268,14.80092304,35.78682347,15.61741963,0.235294118,0.142857143,0,27,278.206,364.293,1006.704,157.1710017,-0.0053,4.6464,5,2,2,65.26,83.83,349.21,
4309,297.1477268,14.80092304,16.63970734,15.61741963,0.235294118,0.142857143,0.142857143,27,278.206,364.293,364.287,157.1710017,-0.0053,4.6464,5,4,2,65.26,83.83,153.52,
4310,297.1477268,21.63571365,14.80092304,22.39164259,0.235294118,0.2,0.142857143,37,278.206,479.825,364.293,223.8673792,-0.0053,4.6464,5,2,7,65.26,47.97,83.83,
4311,297.1477268,21.63571365,21.63571365,22.39164259,0.235294118,0.2,0.2,37,278.206,479.825,479.825,223.8673792,-0.0053,4.6464,5,0,7,65.26,47.97,47.97,
4312,297.1477268,21.63571365,16.76984402,22.39164259,0.235294118,0.2,0.208333333,37,278.206,479.825,330.285,223.8673792,-0.0053,4.6464,5,0,7,65.26,47.97,18.84,
4313,297.1477268,21.63571365,12.73011839,22.39164259,0.235294118,0.2,0.235294118,37,278.206,479.825,278.206,223.8673792,-0.0053,4.6464,5,1,7,65.26,47.97,65.26,
4314,297.1477268,21.63571365,6.724990191,22.39164259,0.235294118,0.2,0.333333333,37,278.206,479.825,173.558,223.8673792,-0.0053,4.6464,5,0,7,65.26,47.97,29.96,
4315,297.1477268,21.63571365,19.76006718,22.39164259,0.235294118,0.2,0.285714286,37,278.206,479.825,412.319,223.8673792,-0.0053,4.6464,5,1,7,65.26,47.97,56.69,
4316,297.1477268,21.63571365,7.058709813,22.39164259,0.235294118,0.2,0,37,278.206,479.825,184.106,223.8673792,-0.0053,4.6464,5,1,7,65.26,47.97,67.51,
4317,297.1477268,21.63571365,34.11465457,22.39164259,0.235294118,0.2,0.058823529,37,278.206,479.825,968.628,223.8673792,-0.0053,4.6464,5,4,7,65.26,47.97,389.2,
4318,297.1477268,21.63571365,35.78682347,22.39164259,0.235294118,0.2,0,37,278.206,479.825,1006.704,223.8673792,-0.0053,4.6464,5,2,7,65.26,47.97,349.21,
4319,297.1477268,21.63571365,16.63970734,22.39164259,0.235294118,0.2,0.142857143,37,278.206,479.825,364.287,223.8673792,-0.0053,4.6464,5,4,7,65.26,47.97,153.52,
4320,297.1477268,16.76984402,14.80092304,16.76984402,0.235294118,0.208333333,0.142857143,27,278.206,330.285,364.293,162.2081523,-0.0053,4.6464,3,2,4,65.26,18.84,83.83,
4321,297.1477268,16.76984402,21.63571365,16.76984402,0.235294118,0.208333333,0.2,27,278.206,330.285,479.825,162.2081523,-0.0053,4.6464,3,0,4,65.26,18.84,47.97,
4322,297.1477268,16.76984402,16.76984402,16.76984402,0.235294118,0.208333333,0.208333333,27,278.206,330.285,330.285,162.2081523,-0.0053,4.6464,3,0,4,65.26,18.84,18.84,
4323,297.1477268,16.76984402,12.73011839,16.76984402,0.235294118,0.208333333,0.235294118,27,278.206,330.285,278.206,162.2081523,-0.0053,4.6464,3,1,4,65.26,18.84,65.26,
4324,297.1477268,16.76984402,6.724990191,16.76984402,0.235294118,0.208333333,0.333333333,27,278.206,330.285,173.558,162.2081523,-0.0053,4.6464,3,0,4,65.26,18.84,29.96,
4325,297.1477268,16.76984402,19.76006718,16.76984402,0.235294118,0.208333333,0.285714286,27,278.206,330.285,412.319,162.2081523,-0.0053,4.6464,3,1,4,65.26,18.84,56.69,
4326,297.1477268,16.76984402,7.058709813,16.76984402,0.235294118,0.208333333,0,27,278.206,330.285,184.106,162.2081523,-0.0053,4.6464,3,1,4,65.26,18.84,67.51,
4327,297.1477268,16.76984402,34.11465457,16.76984402,0.235294118,0.208333333,0.058823529,27,278.206,330.285,968.628,162.2081523,-0.0053,4.6464,3,4,4,65.26,18.84,389.2,
4328,297.1477268,16.76984402,35.78682347,16.76984402,0.235294118,0.208333333,0,27,278.206,330.285,1006.704,162.2081523,-0.0053,4.6464,3,2,4,65.26,18.84,349.21,
4329,297.1477268,16.76984402,16.63970734,16.76984402,0.235294118,0.208333333,0.142857143,27,278.206,330.285,364.287,162.2081523,-0.0053,4.6464,3,4,4,65.26,18.84,153.52,
4330,297.1477268,12.73011839,14.80092304,12.73011839,0.235294118,0.235294118,0.142857143,22,278.206,278.206,364.293,129.4755753,-0.0053,4.6464,4,2,6,65.26,65.26,83.83,
4331,297.1477268,12.73011839,21.63571365,12.73011839,0.235294118,0.235294118,0.2,22,278.206,278.206,479.825,129.4755753,-0.0053,4.6464,4,0,6,65.26,65.26,47.97,
4332,297.1477268,12.73011839,16.76984402,12.73011839,0.235294118,0.235294118,0.208333333,22,278.206,278.206,330.285,129.4755753,-0.0053,4.6464,4,0,6,65.26,65.26,18.84,
4333,297.1477268,12.73011839,12.73011839,12.73011839,0.235294118,0.235294118,0.235294118,22,278.206,278.206,278.206,129.4755753,-0.0053,4.6464,4,1,6,65.26,65.26,65.26,
4334,297.1477268,12.73011839,6.724990191,12.73011839,0.235294118,0.235294118,0.333333333,22,278.206,278.206,173.558,129.4755753,-0.0053,4.6464,4,0,6,65.26,65.26,29.96,
4335,297.1477268,12.73011839,19.76006718,12.73011839,0.235294118,0.235294118,0.285714286,22,278.206,278.206,412.319,129.4755753,-0.0053,4.6464,4,1,6,65.26,65.26,56.69,
4336,297.1477268,12.73011839,7.058709813,12.73011839,0.235294118,0.235294118,0,22,278.206,278.206,184.106,129.4755753,-0.0053,4.6464,4,1,6,65.26,65.26,67.51,
4337,297.1477268,12.73011839,34.11465457,12.73011839,0.235294118,0.235294118,0.058823529,22,278.206,278.206,968.628,129.4755753,-0.0053,4.6464,4,4,6,65.26,65.26,389.2,
4338,297.1477268,12.73011839,35.78682347,12.73011839,0.235294118,0.235294118,0,22,278.206,278.206,1006.704,129.4755753,-0.0053,4.6464,4,2,6,65.26,65.26,349.21,
4339,297.1477268,12.73011839,16.63970734,12.73011839,0.235294118,0.235294118,0.142857143,22,278.206,278.206,364.287,129.4755753,-0.0053,4.6464,4,4,6,65.26,65.26,153.52,
4340,297.1477268,6.724990191,14.80092304,7.480919137,0.235294118,0.333333333,0.142857143,12,278.206,173.558,364.293,75.56977673,-0.0053,4.6464,2,2,0,65.26,29.96,83.83,
4341,297.1477268,6.724990191,21.63571365,7.480919137,0.235294118,0.333333333,0.2,12,278.206,173.558,479.825,75.56977673,-0.0053,4.6464,2,0,0,65.26,29.96,47.97,
4342,297.1477268,6.724990191,16.76984402,7.480919137,0.235294118,0.333333333,0.208333333,12,278.206,173.558,330.285,75.56977673,-0.0053,4.6464,2,0,0,65.26,29.96,18.84,
4343,297.1477268,6.724990191,12.73011839,7.480919137,0.235294118,0.333333333,0.235294118,12,278.206,173.558,278.206,75.56977673,-0.0053,4.6464,2,1,0,65.26,29.96,65.26,
4344,297.1477268,6.724990191,6.724990191,7.480919137,0.235294118,0.333333333,0.333333333,12,278.206,173.558,173.558,75.56977673,-0.0053,4.6464,2,0,0,65.26,29.96,29.96,
4345,297.1477268,6.724990191,19.76006718,7.480919137,0.235294118,0.333333333,0.285714286,12,278.206,173.558,412.319,75.56977673,-0.0053,4.6464,2,1,0,65.26,29.96,56.69,
4346,297.1477268,6.724990191,7.058709813,7.480919137,0.235294118,0.333333333,0,12,278.206,173.558,184.106,75.56977673,-0.0053,4.6464,2,1,0,65.26,29.96,67.51,
4347,297.1477268,6.724990191,34.11465457,7.480919137,0.235294118,0.333333333,0.058823529,12,278.206,173.558,968.628,75.56977673,-0.0053,4.6464,2,4,0,65.26,29.96,389.2,
4348,297.1477268,6.724990191,35.78682347,7.480919137,0.235294118,0.333333333,0,12,278.206,173.558,1006.704,75.56977673,-0.0053,4.6464,2,2,0,65.26,29.96,349.21,
4349,297.1477268,6.724990191,16.63970734,7.480919137,0.235294118,0.333333333,0.142857143,12,278.206,173.558,364.287,75.56977673,-0.0053,4.6464,2,4,0,65.26,29.96,153.52,
4350,297.1477268,19.76006718,14.80092304,19.76006718,0.235294118,0.285714286,0.142857143,33,278.206,412.319,364.293,194.1164603,-0.0053,4.6464,3,2,7,65.26,56.69,83.83,
4351,297.1477268,19.76006718,21.63571365,19.76006718,0.235294118,0.285714286,0.2,33,278.206,412.319,479.825,194.1164603,-0.0053,4.6464,3,0,7,65.26,56.69,47.97,
4352,297.1477268,19.76006718,16.76984402,19.76006718,0.235294118,0.285714286,0.208333333,33,278.206,412.319,330.285,194.1164603,-0.0053,4.6464,3,0,7,65.26,56.69,18.84,
4353,297.1477268,19.76006718,12.73011839,19.76006718,0.235294118,0.285714286,0.235294118,33,278.206,412.319,278.206,194.1164603,-0.0053,4.6464,3,1,7,65.26,56.69,65.26,
4354,297.1477268,19.76006718,6.724990191,19.76006718,0.235294118,0.285714286,0.333333333,33,278.206,412.319,173.558,194.1164603,-0.0053,4.6464,3,0,7,65.26,56.69,29.96,
4355,297.1477268,19.76006718,19.76006718,19.76006718,0.235294118,0.285714286,0.285714286,33,278.206,412.319,412.319,194.1164603,-0.0053,4.6464,3,1,7,65.26,56.69,56.69,
4356,297.1477268,19.76006718,7.058709813,19.76006718,0.235294118,0.285714286,0,33,278.206,412.319,184.106,194.1164603,-0.0053,4.6464,3,1,7,65.26,56.69,67.51,
4357,297.1477268,19.76006718,34.11465457,19.76006718,0.235294118,0.285714286,0.058823529,33,278.206,412.319,968.628,194.1164603,-0.0053,4.6464,3,4,7,65.26,56.69,389.2,
4358,297.1477268,19.76006718,35.78682347,19.76006718,0.235294118,0.285714286,0,33,278.206,412.319,1006.704,194.1164603,-0.0053,4.6464,3,2,7,65.26,56.69,349.21,
4359,297.1477268,19.76006718,16.63970734,19.76006718,0.235294118,0.285714286,0.142857143,33,278.206,412.319,364.287,194.1164603,-0.0053,4.6464,3,4,7,65.26,56.69,153.52,
4360,297.1477268,7.058709813,14.80092304,7.058709813,0.235294118,0,0.142857143,14,278.206,184.106,364.293,78.40010454,-0.0053,4.6464,3,2,1,65.26,67.51,83.83,
4361,297.1477268,7.058709813,21.63571365,7.058709813,0.235294118,0,0.2,14,278.206,184.106,479.825,78.40010454,-0.0053,4.6464,3,0,1,65.26,67.51,47.97,
4362,297.1477268,7.058709813,16.76984402,7.058709813,0.235294118,0,0.208333333,14,278.206,184.106,330.285,78.40010454,-0.0053,4.6464,3,0,1,65.26,67.51,18.84,
4363,297.1477268,7.058709813,12.73011839,7.058709813,0.235294118,0,0.235294118,14,278.206,184.106,278.206,78.40010454,-0.0053,4.6464,3,1,1,65.26,67.51,65.26,
4364,297.1477268,7.058709813,6.724990191,7.058709813,0.235294118,0,0.333333333,14,278.206,184.106,173.558,78.40010454,-0.0053,4.6464,3,0,1,65.26,67.51,29.96,
4365,297.1477268,7.058709813,19.76006718,7.058709813,0.235294118,0,0.285714286,14,278.206,184.106,412.319,78.40010454,-0.0053,4.6464,3,1,1,65.26,67.51,56.69,
4366,297.1477268,7.058709813,7.058709813,7.058709813,0.235294118,0,0,14,278.206,184.106,184.106,78.40010454,-0.0053,4.6464,3,1,1,65.26,67.51,67.51,
4367,297.1477268,7.058709813,34.11465457,7.058709813,0.235294118,0,0.058823529,14,278.206,184.106,968.628,78.40010454,-0.0053,4.6464,3,4,1,65.26,67.51,389.2,
4368,297.1477268,7.058709813,35.78682347,7.058709813,0.235294118,0,0,14,278.206,184.106,1006.704,78.40010454,-0.0053,4.6464,3,2,1,65.26,67.51,349.21,
4369,297.1477268,7.058709813,16.63970734,7.058709813,0.235294118,0,0.142857143,14,278.206,184.106,364.287,78.40010454,-0.0053,4.6464,3,4,1,65.26,67.51,153.52,
4370,297.1477268,34.11465457,14.80092304,45.38064089,0.235294118,0.058823529,0.142857143,64,278.206,968.628,364.293,452.2529366,-0.0053,4.6464,20,2,11,65.26,389.2,83.83,
4371,297.1477268,34.11465457,21.63571365,45.38064089,0.235294118,0.058823529,0.2,64,278.206,968.628,479.825,452.2529366,-0.0053,4.6464,20,0,11,65.26,389.2,47.97,
4372,297.1477268,34.11465457,16.76984402,45.38064089,0.235294118,0.058823529,0.208333333,64,278.206,968.628,330.285,452.2529366,-0.0053,4.6464,20,0,11,65.26,389.2,18.84,
4373,297.1477268,34.11465457,12.73011839,45.38064089,0.235294118,0.058823529,0.235294118,64,278.206,968.628,278.206,452.2529366,-0.0053,4.6464,20,1,11,65.26,389.2,65.26,
4374,297.1477268,34.11465457,6.724990191,45.38064089,0.235294118,0.058823529,0.333333333,64,278.206,968.628,173.558,452.2529366,-0.0053,4.6464,20,0,11,65.26,389.2,29.96,
4375,297.1477268,34.11465457,19.76006718,45.38064089,0.235294118,0.058823529,0.285714286,64,278.206,968.628,412.319,452.2529366,-0.0053,4.6464,20,1,11,65.26,389.2,56.69,
4376,297.1477268,34.11465457,7.058709813,45.38064089,0.235294118,0.058823529,0,64,278.206,968.628,184.106,452.2529366,-0.0053,4.6464,20,1,11,65.26,389.2,67.51,
4377,297.1477268,34.11465457,34.11465457,45.38064089,0.235294118,0.058823529,0.058823529,64,278.206,968.628,968.628,452.2529366,-0.0053,4.6464,20,4,11,65.26,389.2,389.2,
4378,297.1477268,34.11465457,35.78682347,45.38064089,0.235294118,0.058823529,0,64,278.206,968.628,1006.704,452.2529366,-0.0053,4.6464,20,2,11,65.26,389.2,349.21,
4379,297.1477268,34.11465457,16.63970734,45.38064089,0.235294118,0.058823529,0.142857143,64,278.206,968.628,364.287,452.2529366,-0.0053,4.6464,20,4,11,65.26,389.2,153.52,
4380,297.1477268,35.78682347,14.80092304,47.05280979,0.235294118,0,0.142857143,68,278.206,1006.704,364.293,474.9719444,-0.0053,4.6464,20,2,10,65.26,349.21,83.83,
4381,297.1477268,35.78682347,21.63571365,47.05280979,0.235294118,0,0.2,68,278.206,1006.704,479.825,474.9719444,-0.0053,4.6464,20,0,10,65.26,349.21,47.97,
4382,297.1477268,35.78682347,16.76984402,47.05280979,0.235294118,0,0.208333333,68,278.206,1006.704,330.285,474.9719444,-0.0053,4.6464,20,0,10,65.26,349.21,18.84,
4383,297.1477268,35.78682347,12.73011839,47.05280979,0.235294118,0,0.235294118,68,278.206,1006.704,278.206,474.9719444,-0.0053,4.6464,20,1,10,65.26,349.21,65.26,
4384,297.1477268,35.78682347,6.724990191,47.05280979,0.235294118,0,0.333333333,68,278.206,1006.704,173.558,474.9719444,-0.0053,4.6464,20,0,10,65.26,349.21,29.96,
4385,297.1477268,35.78682347,19.76006718,47.05280979,0.235294118,0,0.285714286,68,278.206,1006.704,412.319,474.9719444,-0.0053,4.6464,20,1,10,65.26,349.21,56.69,
4386,297.1477268,35.78682347,7.058709813,47.05280979,0.235294118,0,0,68,278.206,1006.704,184.106,474.9719444,-0.0053,4.6464,20,1,10,65.26,349.21,67.51,
4387,297.1477268,35.78682347,34.11465457,47.05280979,0.235294118,0,0.058823529,68,278.206,1006.704,968.628,474.9719444,-0.0053,4.6464,20,4,10,65.26,349.21,389.2,
4388,297.1477268,35.78682347,35.78682347,47.05280979,0.235294118,0,0,68,278.206,1006.704,1006.704,474.9719444,-0.0053,4.6464,20,2,10,65.26,349.21,349.21,
4389,297.1477268,35.78682347,16.63970734,47.05280979,0.235294118,0,0.142857143,68,278.206,1006.704,364.287,474.9719444,-0.0053,4.6464,20,4,10,65.26,349.21,153.52,
4390,297.1477268,16.63970734,14.80092304,16.63970734,0.235294118,0.142857143,0.142857143,29,278.206,364.287,364.293,168.8935364,-0.0053,4.6464,8,2,4,65.26,153.52,83.83,
4391,297.1477268,16.63970734,21.63571365,16.63970734,0.235294118,0.142857143,0.2,29,278.206,364.287,479.825,168.8935364,-0.0053,4.6464,8,0,4,65.26,153.52,47.97,
4392,297.1477268,16.63970734,16.76984402,16.63970734,0.235294118,0.142857143,0.208333333,29,278.206,364.287,330.285,168.8935364,-0.0053,4.6464,8,0,4,65.26,153.52,18.84,
4393,297.1477268,16.63970734,12.73011839,16.63970734,0.235294118,0.142857143,0.235294118,29,278.206,364.287,278.206,168.8935364,-0.0053,4.6464,8,1,4,65.26,153.52,65.26,
4394,297.1477268,16.63970734,6.724990191,16.63970734,0.235294118,0.142857143,0.333333333,29,278.206,364.287,173.558,168.8935364,-0.0053,4.6464,8,0,4,65.26,153.52,29.96,
4395,297.1477268,16.63970734,19.76006718,16.63970734,0.235294118,0.142857143,0.285714286,29,278.206,364.287,412.319,168.8935364,-0.0053,4.6464,8,1,4,65.26,153.52,56.69,
4396,297.1477268,16.63970734,7.058709813,16.63970734,0.235294118,0.142857143,0,29,278.206,364.287,184.106,168.8935364,-0.0053,4.6464,8,1,4,65.26,153.52,67.51,
4397,297.1477268,16.63970734,34.11465457,16.63970734,0.235294118,0.142857143,0.058823529,29,278.206,364.287,968.628,168.8935364,-0.0053,4.6464,8,4,4,65.26,153.52,389.2,
4398,297.1477268,16.63970734,35.78682347,16.63970734,0.235294118,0.142857143,0,29,278.206,364.287,1006.704,168.8935364,-0.0053,4.6464,8,2,4,65.26,153.52,349.21,
4399,297.1477268,16.63970734,16.63970734,16.63970734,0.235294118,0.142857143,0.142857143,29,278.206,364.287,364.287,168.8935364,-0.0053,4.6464,8,4,4,65.26,153.52,153.52,
4400,181.0294416,14.80092304,14.80092304,15.61741963,0.333333333,0.142857143,0.142857143,27,173.558,364.293,364.293,157.1710017,-0.0053,2.17232,5,2,2,29.96,83.83,83.83,
4401,181.0294416,14.80092304,21.63571365,15.61741963,0.333333333,0.142857143,0.2,27,173.558,364.293,479.825,157.1710017,-0.0053,2.17232,5,0,2,29.96,83.83,47.97,
4402,181.0294416,14.80092304,16.76984402,15.61741963,0.333333333,0.142857143,0.208333333,27,173.558,364.293,330.285,157.1710017,-0.0053,2.17232,5,0,2,29.96,83.83,18.84,
4403,181.0294416,14.80092304,12.73011839,15.61741963,0.333333333,0.142857143,0.235294118,27,173.558,364.293,278.206,157.1710017,-0.0053,2.17232,5,1,2,29.96,83.83,65.26,
4404,181.0294416,14.80092304,6.724990191,15.61741963,0.333333333,0.142857143,0.333333333,27,173.558,364.293,173.558,157.1710017,-0.0053,2.17232,5,0,2,29.96,83.83,29.96,
4405,181.0294416,14.80092304,19.76006718,15.61741963,0.333333333,0.142857143,0.285714286,27,173.558,364.293,412.319,157.1710017,-0.0053,2.17232,5,1,2,29.96,83.83,56.69,
4406,181.0294416,14.80092304,7.058709813,15.61741963,0.333333333,0.142857143,0,27,173.558,364.293,184.106,157.1710017,-0.0053,2.17232,5,1,2,29.96,83.83,67.51,
4407,181.0294416,14.80092304,34.11465457,15.61741963,0.333333333,0.142857143,0.058823529,27,173.558,364.293,968.628,157.1710017,-0.0053,2.17232,5,4,2,29.96,83.83,389.2,
4408,181.0294416,14.80092304,35.78682347,15.61741963,0.333333333,0.142857143,0,27,173.558,364.293,1006.704,157.1710017,-0.0053,2.17232,5,2,2,29.96,83.83,349.21,
4409,181.0294416,14.80092304,16.63970734,15.61741963,0.333333333,0.142857143,0.142857143,27,173.558,364.293,364.287,157.1710017,-0.0053,2.17232,5,4,2,29.96,83.83,153.52,
4410,181.0294416,21.63571365,14.80092304,22.39164259,0.333333333,0.2,0.142857143,37,173.558,479.825,364.293,223.8673792,-0.0053,2.17232,5,2,7,29.96,47.97,83.83,
4411,181.0294416,21.63571365,21.63571365,22.39164259,0.333333333,0.2,0.2,37,173.558,479.825,479.825,223.8673792,-0.0053,2.17232,5,0,7,29.96,47.97,47.97,
4412,181.0294416,21.63571365,16.76984402,22.39164259,0.333333333,0.2,0.208333333,37,173.558,479.825,330.285,223.8673792,-0.0053,2.17232,5,0,7,29.96,47.97,18.84,
4413,181.0294416,21.63571365,12.73011839,22.39164259,0.333333333,0.2,0.235294118,37,173.558,479.825,278.206,223.8673792,-0.0053,2.17232,5,1,7,29.96,47.97,65.26,
4414,181.0294416,21.63571365,6.724990191,22.39164259,0.333333333,0.2,0.333333333,37,173.558,479.825,173.558,223.8673792,-0.0053,2.17232,5,0,7,29.96,47.97,29.96,
4415,181.0294416,21.63571365,19.76006718,22.39164259,0.333333333,0.2,0.285714286,37,173.558,479.825,412.319,223.8673792,-0.0053,2.17232,5,1,7,29.96,47.97,56.69,
4416,181.0294416,21.63571365,7.058709813,22.39164259,0.333333333,0.2,0,37,173.558,479.825,184.106,223.8673792,-0.0053,2.17232,5,1,7,29.96,47.97,67.51,
4417,181.0294416,21.63571365,34.11465457,22.39164259,0.333333333,0.2,0.058823529,37,173.558,479.825,968.628,223.8673792,-0.0053,2.17232,5,4,7,29.96,47.97,389.2,
